线路ID,站点ID,经度,纬度
01线,上海西站,121.410351,31.267932000000002
01线,曹杨路芝川路,121.41077800000001,31.266364000000003
01线,曹杨路铜川路,121.41256399999999,31.260610999999997
01线,曹杨路南石路,121.414482,31.254303000000004
01线,武宁新村,121.427916,31.245109999999997
01线,曹杨路谈家渡路,121.42796499999999,31.239677
01线,江苏路愚园路,121.43588799999999,31.228978
01线,江苏路延安西路,121.438529,31.222766999999997
01线,延安西路镇宁路,121.44549099999999,31.224515999999998
01线,延安西路华山路,121.451025,31.226874
01线,延安中路陕西北路,121.46130600000001,31.229923
01线,延安中路石门一路,121.47280400000001,31.229634000000004
01线,延安东路浙江中路,121.487002,31.23542
01线,世纪大道浦东南路,121.517275,31.240306
01线,浦东南路潍坊路,121.52478,31.22748
01线,浦东南路浦电路,121.525377,31.225164000000003
01线,浦东南路宁阳路,121.524919,31.21825
01线,蓝村路南泉路,121.53046599999999,31.217744
1002路,周浦东站,121.613949,31.115940000000002
1002路,海尚乐苑,121.61121399999999,31.121134
1002路,周邓公路周园路,121.603475,31.120091
1002路,周东路年家浜路,121.59413700000002,31.119335999999997
1002路,周东路祝家港路,121.594793,31.117338
1002路,祝家港路周东路,121.59226000000001,31.1159
1002路,祝家港路周市路,121.589978,31.115209000000004
1002路,南八灶,121.58686599999999,31.115712
1002路,韵浦路康沈路,121.584709,31.11774
1002路,韵浦路周康路,121.58183899999999,31.117458000000003
1002路,周康路年家浜路,121.57804399999999,31.119264
1004路,庆荣路东川公路,121.72745900000001,31.242054
1004路,庆利路庆荣路,121.730943,31.242023
1004路,庆利路凌白公路,121.732193,31.237178999999998
1004路,前哨支路凌白公路,121.741183,31.237975
1004路,向东村,121.73952299999999,31.241506
1004路,腾家宅,121.737453,31.243219
1004路,前哨支路前哨路,121.736795,31.245215
1004路,包家宅,121.73946299999999,31.246369
1004路,上海船厂,121.74264299999999,31.24677
1004路,石码头,121.74526599999999,31.246693
1004路,前哨二队,121.74711599999999,31.244754999999998
1004路,向东六队,121.748599,31.243134
1004路,邬家宅,121.750234,31.241296999999996
1004路,利民小学,121.751819,31.239476
1004路,白龙港,121.74993799999999,31.238426
1006路,东力新村,121.63224199999999,31.293021999999997
1006路,高设路东靖路,121.628588,31.2985
1006路,高宝路高建路,121.62648600000001,31.296143
1006路,高宝路金京路,121.62293999999999,31.296208
1006路,金京路源华路,121.623425,31.286653
1006路,巨峰路金京路,121.62273300000001,31.285487
1006路,巨峰路金高路,121.618591,31.285603000000002
1006路,金高路巨峰路,121.616561,31.284665999999998
1006路,永宁路巨峰路,121.61996,31.284876
1005路,晨阳西路新共路,121.74158899999999,31.177390999999997
1005路,晨阳西路临翠路,121.74351200000001,31.17792
1005路,晨阳西路建宜路,121.75034299999999,31.180229999999998
1005路,川南奉公路晨阳路,121.752347,31.182129999999997
1005路,朝晖路川南奉公路,121.75194199999999,31.186057
1005路,朝晖路江明路,121.755742,31.186617
1005路,东亭路朝晖路,121.757943,31.186478
1005路,东亭路晚霞路,121.758626,31.183014
1005路,东亭路晨阳路,121.759174,31.180291999999998
1005路,东亭路军民路,121.760377,31.179392
1005路,东立新村,121.76481100000001,31.178684999999998
1005路,中横港路东立新村桥,121.76636,31.173834000000003
1009路,水华路橄榄路,121.896947,30.892632
1009路,水华路方竹路,121.893883,30.896048999999998
1009路,方竹路水华路,121.895032,30.900384000000003
1009路,方竹路(建桥学院北门),121.899281,30.900634999999998
1009路,方竹路沪城环路,121.906944,30.900507
1009路,茉莉路方竹路,121.913255,30.901428999999997
1009路,宜浩佳园,121.917027,30.906999
1009路,环湖西三路杞青路,121.926199,30.913853999999997
1009路,临港大道环湖西三路,121.931279,30.917545
1009路,滴水湖地铁站(下客站),121.935152,30.913196000000003
100路,吴淞路天潼路,121.495971,31.250901000000002
100路,吴淞路海宁路,121.49487099999999,31.258294
100路,四平路溧阳路,121.49533400000001,31.264803999999998
100路,欧阳路吉祥路,121.49630400000001,31.270576000000002
100路,欧阳路四达路,121.494804,31.273597
100路,欧阳路祥德路,121.493416,31.278303
100路,欧阳路大连西路,121.492778,31.280734000000002
100路,大连西路曲阳路,121.495006,31.282215
100路,玉田路曲阳路,121.49841,31.28483
100路,赤峰路曲阳路,121.498325,31.287916
100路,曲阳路中山北二路,121.497445,31.29275
100路,逸仙路纪念路,121.494426,31.304197
100路,江湾(逸仙路),121.49238700000001,31.308987
100路,逸仙路场中路,121.491996,31.312620000000003
100路,政立路逸仙路,121.494449,31.313623
100路,政立路国权北路,121.501438,31.313626
100路,武川路武东路,121.502435,31.310237
100路,吉浦路仁德路,121.496879,31.309565999999997
1010路,巨峰路地铁站,121.59598999999999,31.286694
1010路,双桥路利津路,121.59943,31.290135
1010路,利津路巨峰路,121.60036000000001,31.287936
1010路,凌河路利津路,121.601219,31.283259
1010路,归昌路五莲路,121.606199,31.2834
1010路,博兴路归昌路,121.607991,31.281647999999997
1010路,博兴路凌河路,121.607942,31.277478000000002
1010路,东陆路长岛路,121.606815,31.274392
1010路,长岛路东陆路,121.609326,31.271986
1015路,莱阳路夏碧路,121.5889,31.340495
1015路,夏碧路张杨北路,121.591443,31.341887
1015路,季景路夏碧路,121.59511200000001,31.343121000000004
1015路,秋霞路杨高北路,121.597569,31.342527
1015路,航津路地铁站,121.60021499999999,31.34171
1015路,兰嵩路白萱路,121.59913200000001,31.334522999999997
1015路,秋岚路张杨北路,121.597656,31.332811
1015路,行南路张杨北路,121.594551,31.33398
1015路,行南路南新路,121.592469,31.33578
1015路,莱阳路行南路,121.589504,31.335287
1016路,金高路俱进路,121.611951,31.304005
1016路,金高路万安街,121.61398899999999,31.300946999999997
1016路,东靖路金高路,121.61753700000001,31.298463
1016路,东靖路金京路,121.62324699999999,31.299081
1016路,东靖路高设路,121.627248,31.299512
1016路,东力新村,121.632283,31.293074
1017路区间,张杨北路洲海路,121.595869,31.317951
1017路区间,芳菲路繁锦路,121.59400500000001,31.314708000000003
1017路区间,莱阳路芳湄路,121.589545,31.316004
1017路区间,莱阳路启帆路,121.58955800000001,31.318171000000003
1017路区间,繁锦路洲海路,121.59297600000001,31.319856
1017路区间,张杨北路洲海路,121.595874,31.318113
1018路,灵岩南路永泰路,121.50939299999999,31.141789000000003
1018路,永泰路灵岩南路,121.51236599999999,31.141340000000003
1018路,永泰路三新路,121.515497,31.142271
1018路,永泰路上南路,121.519175,31.143461
1018路,上南路永泰路,121.520128,31.144953000000005
1018路,上南路三林路,121.51529099999999,31.151512
1018路,华夏西路上南路,121.51483300000001,31.154313000000002
1018路,华夏西路云台路(东方医院南院),121.521561,31.155082
1018路,东明路联明路,121.524799,31.160231
1018路,云台路杨南路,121.518125,31.159771000000003
1022路,林浦路停车场,121.480019,31.151501
1022路,华夏西路林浦路,121.48486499999999,31.152154
1022路,华夏西路灵岩南路,121.501776,31.153753000000002
1022路,杨南路灵岩南路,121.504628,31.156257
1022路,杨南路上南路,121.50966299999999,31.157118
1022路,海阳路上南路,121.50583600000002,31.162337
1022路,海阳路灵岩南路,121.503298,31.161340000000003
1022路,海阳路长清路,121.49874399999999,31.159972999999997
1027路,威斯路杨高北一路,121.59383799999999,31.369659999999996
1027路,港电路,121.59983799999999,31.362356
1027路,花山路杨高北路,121.58908999999998,31.356205
1027路,大同路花山路,121.58626000000001,31.354605
1027路,大同路清溪路,121.584926,31.350631
1027路,大同路石家街(市七医院),121.58453999999999,31.347917
1027路,大同路和龙路,121.58237,31.345421
1026路,张杨北路博兴路,121.59251200000001,31.268067
1026路,博兴路张杨北路,121.594674,31.270525
1026路,台儿庄路博兴路,121.596673,31.269109000000004
1026路,长岛路台儿庄路,121.599763,31.267422999999997
1026路,荷泽路胶东路,121.60404199999999,31.265940999999998
1026路,胶东路台儿庄路,121.603458,31.263587
1026路,胶东路平度路,121.60078999999999,31.261546000000003
1026路,平度路杨高中路,121.600471,31.259346999999998
1026路,金藏路新金桥路,121.60358899999999,31.255145000000002
1026路,金藏路,121.605297,31.252992
1026路,云桥路金藏路,121.608709,31.251579
1026路,川桥路金滇路,121.612873,31.249831
1026路,金湘路川桥路,121.617047,31.252382
1026路,金湘路宁桥路,121.61628300000001,31.254883000000003
1026路,宁桥路金港路,121.62133200000001,31.257286999999998
1026路,新金桥路金豫路,121.622899,31.260040999999998
1025路,三林世博家园,121.54153899999999,31.174365
1025路,陈春路下南路,121.546241,31.176105
1025路,下南路商汇,121.54797099999999,31.175674
1025路,绿林路下南路,121.55026200000002,31.174728
1025路,绿林路锦绣路,121.554268,31.175863
1025路,绿林路陈春路,121.555077,31.177145
1025路,陈春路博华路,121.55583999999999,31.178465999999997
1025路,鹏飞路陈春路,121.56226299999999,31.181617
1020路,拯安路慈桥路(横沔卫生中心),121.62270600000001,31.146276
1020路,秀沿路慈桥路,121.623874,31.143653000000004
1020路,秀沿路箭桥路,121.617072,31.143434000000003
1020路,秀沿路环桥路,121.61192,31.143287
1020路,秀沿路地铁站(汤巷馨村),121.60786999999999,31.143148999999998
1020路,川周公路罗山南路,121.60424099999999,31.137062
1020路,康佳路康达路,121.60161200000002,31.133512
1020路,康弘路康佳路,121.60473799999998,31.131921000000002
1020路,康弘路康丽路,121.60618000000001,31.12937
1020路,康弘路康汇路,121.606674,31.126878
1020路,康达路关岳路,121.60361999999999,31.127190999999996
1028路,利航路创业路,121.693877,31.218839000000003
1028路,利航路建业路,121.695027,31.216689000000002
1028路,利航路置业路,121.696446,31.213516
1028路,置业路川沙路,121.698916,31.213547
1028路,川沙路华夏东路,121.702469,31.207420000000003
1028路,华夏东路川沙路,121.698454,31.20615
1028路,华夏东路妙境路,121.69417800000001,31.205744
1028路,华夏东路华东路,121.68878400000001,31.204496000000002
1031路,园二路新园路,121.640697,31.321359
1031路,新园路洲海路,121.636605,31.324587
1031路,洲海路兰嵩路,121.59873200000001,31.322481
1031路,启帆路张杨北路,121.59550300000001,31.318756
1034路,芦恒路枢纽站,121.506249,31.123603999999997
1034路,和融路三彩路,121.506304,31.130599
1034路,三舒路和融路,121.51025600000001,31.130618
1034路,懿行路三鲁路,121.51326499999999,31.131333
1034路,懿行路和炯路,121.51866899999999,31.131471
1033路,长岛路船舶新村,121.58310800000001,31.273871999999997
1033路,长岛路博兴路,121.584235,31.275261999999998
1033路,莱阳路博兴路,121.58393799999999,31.278109000000004
1033路,莱阳路五莲路,121.588462,31.28065
1033路,利津路莱阳路,121.58798200000001,31.284438
1033路,利津路浦东北路,121.58548400000001,31.285168
1033路,浦东北路东陆路,121.584608,31.287533000000003
1033路,东陆路地铁站,121.586931,31.288539
1033路,东陆路莱阳路,121.59199699999999,31.286137
1033路,张杨北路五莲路,121.59431000000001,31.276847999999998
1035路,欣河村老人活动室,121.83496699999999,31.019078000000004
1035路,欣河村15组,121.8343,31.024088
1035路,欣河村委,121.83420500000001,31.027646999999998
1035路,欣河路欣铁路,121.84188600000002,31.028761
1035路,中心河桥,121.84239299999999,31.031986
1035路,建港村18组,121.841769,31.038481
1035路,建西路沪南公路,121.84121699999999,31.041071999999996
1035路,港西,121.840152,31.045686
1035路,老港镇政府,121.84596,31.045593
1035路,老港小学,121.84701499999998,31.041443
1035路,纬二路建中路,121.846429,31.040271
1037路,万隆村民委员会,121.813604,30.96657
1037路,严木桥路祥凯路,121.814453,30.962911
1037路,祥跃路严木桥路,121.817745,30.962262
1037路,万科兴隆苑,121.81841399999999,30.963524
1037路,祥跃路祥安路,121.820472,30.967298
1037路,祥福路祥跃路,121.822147,30.971434999999996
1037路,万和路振万路,121.822569,30.974809999999998
1037路,万祥路振万路,121.826481,30.975205
1037路,三三公路万牧路,121.828645,30.976615999999996
1037路,万红桥,121.83583700000001,30.973986
1037路,临港大道新泥路(新三),121.84603700000001,30.969821000000003
1037路,书院地铁站,121.85511899999999,30.965726
1039路,新雅路丽雅路(王港卫生院),121.68796699999999,31.242282
1039路,虹盛路虹昌路,121.68883799999999,31.244289000000002
1039路,虹盛路上丰路,121.68744299999999,31.247088
1039路,上丰路宏雅路,121.682179,31.246702000000003
1039路,上丰路华东路,121.678903,31.245832
1039路,卡园三路华东路,121.677699,31.241155
1039路,上丰路卡园路,121.67354499999999,31.244621000000002
1039路,上丰路顾唐路,121.667685,31.243509999999997
1039路,上丰路金丰路,121.664177,31.242438
1039路,金丰北路洁雅路,121.661612,31.246821999999998
1039路,陈家沟路金丰北路,121.65946399999999,31.250004999999998
1039路,紫雅路陈家沟路(唐镇新虹村委),121.65501699999999,31.248534000000003
1042路,川沙路上川路,121.67305400000001,31.286735999999998
1042路,上川路川沙路,121.67488200000001,31.285025
1042路,上川路金钻路,121.683618,31.289013
1042路,上川路凌空路,121.687678,31.290313
1042路,群乐,121.69371000000001,31.293538
1042路,建新码头,121.689807,31.297889
1042路,林场,121.68628999999999,31.30227
1042路,联合村,121.683874,31.305266999999997
1042路,东川公路顾高公路,121.680447,31.310427
1038路,丹桂佳苑,121.76939499999999,31.033054999999997
1038路,惠园路南团公路,121.77103400000001,31.036475
1038路,靖海南路迎薰路,121.774358,31.040451
1038路,靖海南路康锦路,121.774497,31.042906
1038路,靖海南路沪南公路,121.77468600000002,31.046387
1038路,东门加油站,121.76980800000001,31.050251
1038路,南汇汽车站,121.769826,31.052861
1038路,南祝路人民东路,121.76936299999998,31.05573
1038路,拱极路南祝路,121.77133500000001,31.059601
1038路,惠南文化艺术中心,121.77543600000001,31.061163
1038路,靖海路塘红路,121.77602399999999,31.066828000000005
1038路,红光花苑,121.778081,31.069460999999997
1038路,红光村委会,121.780102,31.069573
1043路,沪城环路共享区,121.90973899999999,30.888525
1043路,古棕路沪城环路,121.91833100000001,30.883427
1043路,古棕路美人蕉路,121.920317,30.886619
1043路,古棕路马樱丹路,121.92356799999999,30.889412
1043路,环湖西三路古棕路,121.92769799999999,30.891408000000002
1043路,海港大道环湖西三路,121.93161299999998,30.890290999999998
1043路,环湖西一路海港大道,121.935296,30.897256
1043路,环湖西一路申港大道,121.933146,30.904025
1043路,临港展示中心,121.933815,30.90741
1043路,环湖西一路临港大道,121.93534199999999,30.910184
1043路,滴水湖地铁站(下客站),121.93525700000001,30.913213
1045路,陇桥路金吉路,121.639977,31.279248
1045路,金吉路秦桥路,121.638129,31.275222999999997
1045路,金吉路榕桥路,121.63816499999999,31.272287
1045路,金海路金穗路,121.64048700000001,31.269907
1045路,新金桥路金穗路,121.64055,31.26677
1045路,新金桥路冀桥路,121.63514199999999,31.266696000000003
1045路,新金桥路申江路,121.629807,31.265296000000003
1045路,新金桥路唐陆路,121.626811,31.263263000000002
1045路,新金桥路金豫路,121.62289399999999,31.260095
1047路,航城路赵行村,121.661856,31.132620000000003
1047路,航城路友谊队,121.664491,31.133753000000002
1047路,航城路沙金队,121.670846,31.135627000000003
1047路,航城路六奉公路,121.67792,31.137833
1047路,航城路鹿川路,121.685152,31.140352000000004
1047路,唐黄路航城路,121.690928,31.144598
1047路,唐黄路学桥村,121.68847099999999,31.150596999999998
1047路,唐黄路周家队,121.686095,31.156522999999996
1047路,唐黄路北辅路,121.68396200000001,31.161792
1047路,唐黄路迎宾大道,121.68264599999999,31.165195
1047路,黄楼,121.677341,31.169694
1047路,栏学路乐丰路(黄楼中学),121.675477,31.171745
1047路,界龙一路栏学路,121.67442199999999,31.175484
1047路,华家宅,121.68378600000001,31.17894
1047路,界龙村,121.689935,31.181651000000002
1049路,雪野路沂南路,121.51211599999999,31.202191999999997
1049路,世博村路沂南路,121.51341599999999,31.202619
1049路,世博村路华丰路,121.51330700000001,31.200239
1049路,雪野路华丰路,121.51045,31.197418
1049路,雪野路上南路,121.50190400000001,31.187472999999997
1049路,浦东南路上南路,121.502273,31.184310999999997
1050路,秀沿西路,121.538257,31.136125
1050路,秀沿西路康颂路,121.541661,31.135413
1050路,秀沿西路杨高南路,121.545425,31.136336
1050路,永泰路环林东路,121.537251,31.150043
1050路,东明路永泰路,121.53133999999999,31.150322999999997
1050路,尚博路东明路,121.52614799999999,31.154694
1050路,尚博路云台路,121.52294499999999,31.152941
1050路,云台路尚博路,121.521194,31.153059999999996
1050路,华夏西路云台路(东方医院南院),121.521472,31.155084000000002
1055路,界龙村,121.689792,31.181766999999997
1055路,华家宅,121.68368799999999,31.178902
1055路,界龙一路栏学路,121.67436799999999,31.175469
1055路,栏杆,121.67290600000001,31.178982
1055路,仓库场,121.672329,31.183965
1055路,乐乡,121.67224399999999,31.186992
1055路,三灶浜,121.67071299999999,31.192583000000003
1055路,微捷路华夏东路,121.66958500000001,31.199889000000002
1055路,南曹,121.667721,31.206132
1055路,唐陆路创新路,121.666436,31.208715
1055路,唐陆路唐镇路,121.663036,31.214182
1055路,唐镇地铁站,121.663312,31.221284999999998
1051路,御霞路御衡路,121.59086299999998,31.159323999999998
1051路,御衡路御秀路,121.58873899999999,31.159592
1051路,御云路御秀路,121.584769,31.159796999999998
1051路,御水路京浦路,121.581427,31.162976
1051路,御桥路御青路,121.577119,31.164485
1051路,华夏西路沪南路,121.566919,31.169189000000003
1051路,康杉路临御路,121.564875,31.165612
1058路,祖冲之路广兰路,121.62733500000002,31.216858000000002
1058路,广兰路祖冲之路,121.624357,31.217298
1058路,丹桂路广兰路,121.625098,31.220741999999998
1058路,丹桂路申江路,121.629796,31.221089000000003
1058路,丹桂路金秋路,121.63378,31.223000000000003
1058路,张东路龙东大道,121.63891399999999,31.227697999999997
1058路,浦东新区党校,121.638479,31.234664000000002
1058路,张东路翠柏路,121.639417,31.238242
1058路,金葵路张东路,121.638604,31.244873
1058路,金葵路金粤路,121.634796,31.244791999999997
1058路,金葵路金豫路,121.628649,31.244605
1058路,金豫路桂桥路,121.62776699999999,31.249903000000003
1058路,金豫路川桥路,121.62726799999999,31.252214000000002
1058路,金豫路云桥路,121.626428,31.255012
1058路,金豫路宁桥路,121.625202,31.257655
1058路,新金桥路金豫路,121.622914,31.260135
1060路,沿江路外环路,121.480153,31.136843
1060路,石灰厂,121.4739,31.142753000000003
1060路,三林渡口,121.472059,31.1445
1061路,塘北路塘北村,121.88625800000001,30.915346000000003
1061路,塘北路塘北3组,121.88316499999999,30.917675
1061路,书文路塘北2组,121.879873,30.919801
1061路,石家港路塘北18组,121.880046,30.924677000000003
1061路,石家港路塘北19组,121.87535600000001,30.926349
1061路,临港护理院,121.872336,30.929036
1061路,老芦公路书塘路(书院),121.87351299999999,30.933865
1061路,老芦公路新书路,121.87316299999999,30.938976
1061路,洋溢港,121.87266399999999,30.944663000000002
1061路,石北,121.87223700000001,30.950160999999998
1061路,书谐路洋溢村19组,121.876544,30.950663
1061路,书谐路书院老村委,121.881188,30.949715
1061路,怡发路书谐路,121.886524,30.947207000000002
1061路,书孝路洋溢村委,121.88583700000001,30.945224
1062路,大团镇,121.74547199999999,30.974496000000002
1062路,南芦公路永春南路,121.75028200000001,30.968546999999997
1062路,南团公路南芦公路,121.752707,30.968745000000002
1062路,南团公路永宁东路,121.754199,30.972696999999997
1062路,大泥公路南团公路,121.755807,30.975909
1062路,黑木港桥,121.765841,30.972236
1062路,大泥公路川南奉公路,121.771918,30.969732
1062路,万金路川南奉公路,121.77393000000001,30.972364000000002
1062路,万金路,121.77994,30.969515
1062路,万金路团金路,121.784485,30.967398
1062路,金石村委会,121.78845600000001,30.963032000000002
1063路,新欣路新府路,121.87921399999999,30.989224
1063路,新欣路老芦公路,121.875449,30.990166
1063路,老芦公路新鹏路,121.87388600000001,30.986736999999998
1063路,老芦公路丽正路,121.873599,30.984392
1063路,老芦公路东大公路,121.87331599999999,30.982024
1063路,东大公路白龙港桥,121.88001200000001,30.978854
1063路,四灶村(招呼站),121.890073,30.977209000000002
1063路,三三公路两港大道,121.897255,30.960678
1063路,三三公路塘下路,121.90359299999999,30.959784000000003
1063路,三三公路振东路,121.90685800000001,30.959931
1063路,东海农场,121.913331,30.960458000000003
1066路,鹤沙航城地铁站,121.61673,31.082814000000003
1066路,鹤雷路鹤永路,121.60830800000001,31.082513
1066路,鹤恒路鹤沙路,121.604481,31.086555999999998
1066路,鹤驰路鹤韵路,121.60010600000001,31.085053000000002
1066路,鹤驰路鹤沙路,121.59563700000001,31.08574
1066路,鹤沙路航瑞路,121.59773899999999,31.087549
1066路,周东南路,121.598615,31.091590000000004
1066路,瑞和路周东路,121.597604,31.094075
1066路,瑞和路瑞浦路,121.594972,31.092270000000003
1067路,航头路航鹤路,121.595666,31.037937
1067路,航头路(东方夏威夷),121.600301,31.038966
1067路,航头路沪南公路,121.60266299999999,31.039492
1067路,航头农工商大卖场,121.602524,31.044295
1067路,大中窑,121.601546,31.046333
1067路,航头卫生中心,121.600068,31.050079999999998
1067路,下沙,121.595649,31.059029
1067路,鹤楼路沪南公路,121.59621000000001,31.065734000000003
1067路,鹤东23组,121.601254,31.066124
1067路,鹤楼路呈祥港路,121.607699,31.064767
1067路,鹤东18组,121.61590100000001,31.065334999999997
1067路,鹤东10组,121.62269599999999,31.064976
1067路,航头东地铁站,121.624008,31.061573
1068路,笋心路(果园新农庄),121.638621,31.025446999999996
1068路,果园村委,121.642133,31.025996999999997
1068路,笋心路新环西路,121.646014,31.026925
1068路,新环西路笋心路,121.64675,31.023598
1068路,新环西路新环南路,121.646876,31.021208
1068路,新环南路新奉公路,121.649759,31.020384000000004
1068路,石笋中学,121.65194699999999,31.024063
1068路,工农新村,121.65109299999999,31.026921
1068路,军民新村,121.65009199999999,31.030368
1068路,新场,121.64846999999999,31.033203000000004
1068路,新环西路沪南公路,121.64551499999999,31.032971000000003
1068路,新环西路新环北路,121.64461200000001,31.035961
1068路,新环北路康新公路,121.64675,31.037290999999996
1068路,新北,121.6483,31.038698999999998
1068路,新卫村,121.646629,31.04662
1068路,康新公路航三路,121.64611699999999,31.049133
1068路,航三路康新公路,121.647357,31.050278000000002
1068路,新场地铁站,121.6555,31.051388
1069路,听潮南路宣黄公路,121.74690700000001,31.029055
1069路,听潮南路汇成路,121.74716799999999,31.033804999999997
1069路,听潮南路惠园路,121.74728700000001,31.036606
1069路,听潮南路迎熏路,121.74747099999999,31.039703999999997
1069路,迎熏路听潮南路,121.743748,31.04206
1069路,大川公路沪南公路,121.74204499999999,31.044135999999998
1069路,沪南公路园中路,121.732901,31.044423
1069路,薛家宅,121.72224399999999,31.043331
1069路,南六公路(枫丹白露),121.721153,31.050064000000003
1069路,南六公路人民西路,121.72112800000001,31.053383
1069路,航三路(施桥),121.71196599999999,31.056333000000002
1069路,野生动物园地铁站,121.705913,31.056621999999997
1072路,听潮南路宣黄公路,121.746954,31.029055
1072路,宣黄公路南园路,121.750574,31.030122
1072路,宣黄公路英雄村8组,121.763379,31.029429999999998
1072路,宣黄公路南团公路,121.771496,31.029042999999998
1072路,宣黄公路川南奉公路,121.776908,31.028792
1072路,川南奉公路宣黄公路,121.782334,31.029252000000003
1072路,振兴路为民路,121.786202,31.030865999999996
1072路,黄路中学,121.78906599999999,31.030473999999998
1072路,幸新路观海路,121.79095900000002,31.034315999999997
1072路,海沈12组,121.794774,31.033846999999998
1072路,惠南东地铁站,121.799829,31.033383
1036路,沈家宅,121.683403,31.138409000000003
1036路,七灶村委会,121.68701000000001,31.133537
1036路,陶家宅,121.689853,31.129665000000003
1036路,鹿川路周祝公路,121.695085,31.121543
1036路,六灶小学,121.69977,31.121728000000004
1036路,六灶,121.70643500000001,31.122840999999998
1036路,六灶新镇,121.714165,31.115031
1036路,六灶镇社区卫生中心,121.71986100000001,31.116144
1075路,新港,121.874218,30.991055
1075路,老芦公路新鹏路,121.873879,30.986669
1075路,丽正路船山街,121.877457,30.984685
1075路,石潭街丽正路,121.879879,30.983353
1075路,首善街船山街,121.877753,30.981887
1075路,老芦公路东大公路,121.87331599999999,30.981972
1075路,四灶港,121.872745,30.976512
1075路,五号沟桥,121.872188,30.971546000000004
1075路,棉场,121.871627,30.966607
1075路,老芦公路临港大道,121.87174399999999,30.959849
1075路,书院地铁站,121.85583500000001,30.965751
1073路,塘路村委,121.797202,31.067844
1073路,塘路村7组,121.802053,31.067942
1073路,塘路村10组,121.805305,31.068022999999997
1073路,盐大路滴翠路,121.80755,31.063723
1073路,拱极东路盐大路,121.807128,31.059486
1073路,拱极东路曲幽路,121.80231299999998,31.059501
1073路,学海路人民东路,121.792872,31.057571000000003
1073路,人民东路观海路,121.790838,31.055518
1073路,观海路人民东路,121.78968300000001,31.053978999999998
1073路,观海路沪南公路,121.789629,31.048703999999997
1073路,上海长宁科技学院,121.78956200000002,31.042292
1073路,镇社区卫生服务中心,121.789553,31.037959999999998
1073路,幸新路观海路,121.791053,31.034304
1073路,海沈12组,121.794826,31.033841
1073路,惠南东地铁站,121.799876,31.033409000000002
1070路,惠南地铁站,121.768573,31.059645
1070路,南祝路人民东路,121.76928400000001,31.055999999999997
1070路,人民东路梅花路,121.76791000000001,31.055006
1070路,人民东路三八路,121.765336,31.054662
1070路,人民东路新华路,121.762996,31.054388
1070路,北门大街西门大街,121.76199,31.053216
1070路,西门大街南北大街,121.76128,31.052272
1070路,西门大街城基路,121.758072,31.052274
1070路,西门路城西路,121.754485,31.052253000000004
1070路,西门路听潮路,121.750653,31.052257
1070路,听潮路人民西路,121.74878500000001,31.052845
1070路,听潮路拱极路,121.748686,31.057369
1070路,听悦路拱极路,121.745232,31.059851000000002
1070路,拱为路大川公路,121.74455400000001,31.062821000000003
1070路,大川公路拱乐路,121.741882,31.065362
1070路,拱川路大川公路,121.74373500000002,31.068778000000002
1070路,听悦路拱晨路,121.745051,31.070111999999998
1070路,拱晨路听潮路,121.747588,31.070839000000003
1070路,听潮路拱乐路(民乐大居),121.74836499999999,31.068059
1052路,金桥路锦绣东路,121.607749,31.244467999999998
1052路,红枫路锦绣东路(妇幼保健医院),121.60189199999999,31.244571999999998
1052路,红枫路新金桥路,121.597531,31.248856
1052路,红枫路蓝天路,121.59538899999998,31.250434000000002
1052路,枣庄路银山路,121.59081200000001,31.253821999999996
1052路,金杨路金口路,121.586568,31.255523999999998
1052路,金杨路云山路,121.583801,31.253803
1052路,云山路张杨路,121.579498,31.254474
1052路,云山路博山东路,121.57657900000001,31.258981
1052路,博山东路枣庄路,121.57727,31.260528000000004
1052路,枣庄路博山东路,121.578258,31.264035999999997
1052路,栖山路友林路,121.575999,31.265984000000003
1052路,友林路栖山路,121.57429199999999,31.266999
1052路,浦东大道金桥路,121.57595900000001,31.271609
1052路,金桥路浦东大道(庆宁寺),121.576677,31.273141
1082路,英墩路宣黄公路,121.75926399999999,31.029441
1082路,英墩路英雄村村委,121.760019,31.033510999999997
1082路,英墩路英雄村12组,121.761081,31.039246000000002
1082路,南门路英墩路,121.76194699999999,31.041453999999998
1082路,南门路福缘路,121.762428,31.043844
1082路,沪南公路南门大街,121.76287099999999,31.04668
1082路,沪南公路南祝路,121.767802,31.047558000000002
1082路,靖海路沪南公路,121.774666,31.048644
1082路,靖海路人民东路,121.774895,31.054579999999998
1082路,靖海路拱极路,121.77521399999999,31.058618
1082路,拱极路南祝路,121.77306200000001,31.059418
1082路,南祝路拱北路,121.771083,31.063412
1082路,南祝路拱乐路,121.772101,31.067318
1082路,拱乐路南祝路,121.77436999999999,31.06928
1082路,拱乐路靖海路,121.77811100000001,31.06946
1082路,拱乐路红光村委,121.78009899999999,31.069570000000002
1078路,东海农场,121.913312,30.960453
1078路,滨果公路三三公路,121.910931,30.959304
1078路,东海老年护理院,121.91143400000001,30.957297999999998
1078路,上海鲜花港,121.912139,30.95407
1078路,临港大道沪城环路,121.916375,30.93048
1078路,临港大道地铁站,121.91906000000002,30.928911
1077路,上元路沪城环路(共享区),121.909701,30.888488
1077路,沪城环路申港大道,121.904104,30.904858
1077路,沪城环路银飞路,121.906894,30.92107
1077路,沪城环路杞青路,121.910307,30.926437
1077路,临港大道沪城环路,121.916362,30.930421999999997
1077路,临港大道地铁站,121.91900700000001,30.928841
