线路ID,站点ID,经度,纬度
1022路,杨南路上南路,121.509658,31.157121999999998
1022路,杨南路灵岩南路,121.50501799999999,31.156303
1022路,华夏西路灵岩南路,121.50286200000001,31.154054
1022路,华夏西路林浦路,121.481169,31.152065000000004
1022路,林浦路停车场,121.479997,31.151496999999996
1020路,康达路关岳路,121.603581,31.127292999999998
1020路,康丽路康达路,121.603806,31.129538
1020路,康弘路康佳路,121.604735,31.131921999999996
1020路,康达路康佳路,121.60059,31.133793
1020路,川周公路罗山南路,121.60405300000001,31.13695
1020路,秀沿路地铁站,121.605674,31.142963
1020路,秀沿路环桥路,121.61220900000001,31.143293
1020路,秀沿路箭桥路,121.61536699999999,31.143390000000004
1020路,秀沿路慈桥路,121.62495200000001,31.143590000000003
1020路,拯安路慈桥路(横沔卫生中心),121.62267,31.146269
1016路,东力新村,121.632255,31.293128999999997
1016路,东靖路申江路,121.63073700000001,31.300064000000003
1016路,东靖路金京路,121.62448899999998,31.299253999999998
1016路,新行路东靖路,121.618928,31.300662
1016路,新行路万安街,121.618738,31.302925
1016路,俱进路新行路,121.616795,31.305503
1016路,金高路俱进路,121.611869,31.304125
1018路,云台路杨南路,121.51805,31.159981
1018路,华夏西路云台路(东方医院南院),121.519254,31.155140999999997
1018路,上南路三林路,121.51493700000002,31.151637
1018路,三林路上南路,121.51588999999998,31.148233
1018路,三林路三新路,121.511182,31.146588
1018路,灵岩南路永泰路,121.509431,31.141734999999997
1026路,新金桥路金豫路,121.622895,31.260071999999997
1026路,宁桥路金港路,121.621477,31.257329
1026路,金湘路宁桥路,121.616222,31.255090999999997
1026路,金湘路川桥路,121.616949,31.252664000000003
1026路,川桥路金滇路,121.612727,31.249874
1026路,云桥路金藏路,121.60778400000001,31.251394
1026路,金藏路,121.60534799999999,31.25293
1026路,金藏路新金桥路,121.603701,31.255164
1026路,平度路杨高中路,121.601046,31.258771999999997
1026路,胶东路平度路,121.6004,31.26128
1026路,胶东路台儿庄路,121.603583,31.263676
1026路,荷泽路胶东路,121.604222,31.265628000000003
1026路,长岛路台儿庄路,121.600431,31.267689
1026路,长岛路张杨北路,121.592794,31.266455
1026路,张杨北路博兴路,121.59248400000001,31.268009999999997
100路,吉浦路仁德路,121.496867,31.309448
100路,武川路武东路,121.50126399999999,31.307524
100路,武川路政立路,121.503123,31.311839000000003
100路,政立路国权北路,121.501255,31.313725
100路,政立路逸仙路,121.495375,31.313721
100路,逸仙路场中路,121.491845,31.311854999999998
100路,江湾(逸仙路),121.49250500000001,31.308321999999997
100路,逸仙路纪念路,121.493799,31.304955
100路,大柏树(曲阳路),121.497428,31.295143
100路,曲阳路玉田路,121.497123,31.286487
100路,大连西路曲阳路,121.494477,31.282317
100路,欧阳路大连西路,121.492896,31.280327000000003
100路,欧阳路祥德路,121.49396499999999,31.276666
100路,欧阳路四达路,121.494679,31.274181
100路,欧阳路吉祥路,121.49573500000001,31.271454
100路,四平路溧阳路,121.495223,31.265037
100路,吴淞路海宁路,121.495672,31.255993
100路,吴淞路天潼路,121.49598600000002,31.250884000000003
1027路,大同路和龙路,121.582295,31.345312
1027路,和龙路清溪路,121.57913300000001,31.347165999999998
1027路,清溪路张杨北路,121.58033200000001,31.348821
1027路,大同路花山路,121.58631100000001,31.354453000000003
1027路,花山路杨高北路,121.58976899999999,31.356423
1027路,威斯路杨高北一路,121.59381599999999,31.369923999999997
1025路,鹏飞路陈春路,121.562252,31.181612
1025路,鹏岳路陈春路,121.55986999999999,31.180626
1025路,陈春路博华路,121.555985,31.178502
1025路,绿林路陈春路,121.555136,31.176792
1025路,绿林路锦绣路,121.553627,31.175741
1025路,绿林路下南路,121.550096,31.174656
1025路,下南路商汇,121.54823700000001,31.175177
1025路,三里路下南路,121.545879,31.17595
1025路,三林世博家园,121.542133,31.174328000000003
1031路,启帆路张杨北路,121.59548500000001,31.318762
1031路,繁锦路洲海路,121.59298700000001,31.320251000000003
1031路,洲海路兰嵩路,121.59750600000001,31.322352000000002
1031路,新园路洲海路,121.63673,31.324415000000002
1031路,园二路新园路,121.64073300000001,31.321393
1033路,张杨北路五莲路,121.594311,31.276858
1033路,五莲路兰城路,121.59151399999999,31.276415000000004
1033路,莱阳路五莲路,121.587418,31.279918
1033路,莱阳路博兴路,121.584102,31.278205
1033路,长岛路博兴路,121.584128,31.27518
1033路,长岛路船舶新村,121.58308400000001,31.273795
1035路,纬二路建中路,121.846411,31.040156
1035路,老港小学,121.846901,31.041966
1035路,老港镇政府,121.84598000000001,31.045675
1035路,港西,121.840725,31.045775
1035路,建西路沪南公路,121.841219,31.041096000000003
1035路,建港村18组,121.84175800000001,31.038508
1035路,中心河桥,121.842423,31.032049
1035路,欣河路欣铁路,121.841596,31.028803999999997
1035路,欣河村委,121.834208,31.027752000000003
1035路,欣河村15组,121.83429699999999,31.024119
1035路,欣河村老人活动室,121.834799,31.019108000000003
1009路,滴水湖地铁站,121.93575200000001,30.91377
1009路,环湖西三路临港大道,121.92927900000001,30.917825
1009路,环湖西三路花柏路,121.924002,30.90958
1009路,宜浩佳园,121.91745,30.906996000000003
1009路,茉莉路竹柏路,121.913119,30.906082
1009路,方竹路茉莉路,121.91181200000001,30.900609000000003
1009路,方竹路沪城环路,121.906544,30.900489
1009路,方竹路(建桥学院北门),121.898868,30.90067
1009路,方竹路水华路,121.894829,30.900369
1009路,水华路方竹路,121.893423,30.899203000000004
1009路,水华路橄榄路,121.896973,30.892603
1036路,六灶镇社区卫生中心,121.719968,31.116011999999998
1036路,六灶新镇,121.714149,31.115114000000002
1036路,新华,121.711083,31.115270000000002
1036路,六灶,121.70639399999999,31.122837
1036路,六灶小学,121.70007,31.121809000000002
1036路,鹿川路周祝公路,121.69523500000001,31.121278000000004
1036路,陶家宅,121.690025,31.129477
1036路,七灶村委会,121.686598,31.134066999999998
1036路,沈家宅,121.683467,31.138302000000003
1039路,紫雅路陈家沟路(唐镇新虹村委),121.655041,31.248534000000003
1039路,陈家沟路金丰北路,121.659348,31.249972999999997
1039路,金丰北路洁雅路,121.661621,31.246768
1039路,上丰路金丰路,121.66454499999999,31.242595
1039路,上丰路顾唐路,121.66774299999999,31.243521
1039路,上丰路卡园路,121.67369,31.244652000000002
1039路,卡园三路华东路,121.67716200000001,31.241020000000002
1039路,上丰路华东路,121.678366,31.245666999999997
1039路,上丰路宏雅路,121.681343,31.2465
1039路,虹盛路上丰路,121.687371,31.247249
1039路,虹盛路虹昌路,121.68875,31.244308
1039路,新雅路丽雅路(王港卫生院),121.68811699999999,31.242174
1043路,滴水湖地铁站,121.93577900000001,30.913795
1043路,环湖西一路临港大道,121.93555900000001,30.910666
1043路,环湖西一路北黄日港路,121.93318000000001,30.901498999999998
1043路,环湖西一路海港大道,121.93628799999999,30.895843
1043路,海港大道环湖西二路,121.932814,30.891481
1043路,环湖西三路海港大道,121.92939199999999,30.889896999999998
1043路,古棕路环湖西三路,121.926198,30.891709999999996
1043路,古棕路美人蕉路,121.920055,30.886553999999997
1043路,沪城环路古棕路,121.916995,30.883198999999998
1043路,沪城环路共享区(下客站),121.909749,30.88852
1037路,书院地铁站,121.85563,30.965843
1037路,临港大道新泥路(新三),121.84691799999999,30.969663
1037路,万红桥,121.835472,30.974121999999998
1037路,三三公路万牧路,121.82870700000001,30.976596
1037路,万祥路振万路,121.826498,30.975217999999998
1037路,万和路振万路,121.822478,30.974659999999997
1037路,祥福路祥跃路,121.82228500000001,30.971402
1037路,祥跃路祥安路,121.820439,30.967245000000002
1037路,万科兴隆苑,121.818377,30.963444
1037路,祥跃路严木桥路,121.817645,30.962077
1037路,严木桥路祥凯路,121.814435,30.96292
1037路,万隆村民委员会,121.81367900000001,30.966559000000004
1038路,红光村委会,121.780824,31.069613
1038路,红光花苑,121.7779,31.069467
1038路,靖海路塘红路,121.775973,31.06635
1038路,惠南文化艺术中心,121.775361,31.061306
1038路,拱极路南祝路,121.773048,31.059438
1038路,南祝路拱极路,121.769828,31.058829
1038路,南祝路人民东路,121.76928500000001,31.055713
1038路,南汇汽车站,121.76978799999999,31.052653999999997
1038路,东门加油站,121.76974799999999,31.050928999999996
1038路,靖海南路沪南公路,121.774736,31.047074
1038路,靖海南路康锦路,121.774499,31.042883000000003
1038路,靖海南路迎薰路,121.774295,31.040229999999998
1038路,惠园路南团公路,121.772249,31.036387
1038路,丹桂佳苑,121.76968500000001,31.033189
1042路,东川公路顾高公路,121.680456,31.310418
1042路,联合村,121.683672,31.305508000000003
1042路,林场,121.68621,31.302365
1042路,建新码头,121.68952,31.298103
1042路,群乐,121.693495,31.293621
1042路,上川路凌空路,121.687607,31.290374
1042路,上川路金钻路,121.681449,31.288383000000003
1042路,上川路川沙路,121.674931,31.285142999999998
1042路,川沙路上川路,121.673018,31.286628000000004
1041路,六灶港桥,121.744173,31.126059
1041路,星光村1组,121.744227,31.123327000000003
1041路,祝惠路祝景路,121.744662,31.119482
1041路,祝西村15组,121.744083,31.113102
1041路,祝西村文化活动中心,121.74644599999999,31.108851
1041路,祝西村11组,121.75122900000001,31.110238
1041路,祝西村委,121.75721200000001,31.111239
1041路,卫亭路南祝路,121.766976,31.107119
1041路,卫亭路百熙路,121.772755,31.10845
1047路,界龙村,121.689742,31.181767999999998
1047路,华家宅,121.683701,31.178907000000002
1047路,界龙一路栏学路,121.67443100000001,31.175485
1047路,栏学路乐丰路(黄楼中学),121.67540100000001,31.171982
1047路,黄楼,121.67681100000001,31.169499
1047路,唐黄路迎宾大道,121.682543,31.165204
1047路,唐黄路北辅路,121.684546,31.160124
1047路,唐黄路周家队,121.68650900000002,31.1553
1047路,唐黄路学桥村,121.689203,31.148546999999997
1047路,唐黄路航城路,121.69094199999999,31.144340000000003
1047路,航城路鹿川路,121.681168,31.139028000000003
1047路,航城路六奉公路,121.675298,31.137061
1047路,航城路沙金队,121.670492,31.135601
1047路,航城路友谊队,121.66441499999999,31.133812
1047路,航城路赵行村,121.66174699999999,31.132659999999998
1049路,浦东南路上南路,121.502342,31.184331
1049路,云台路浦东南路,121.50589099999999,31.188582
1049路,雪野路华丰路,121.51083100000001,31.198146
1049路,雪野路沂南路,121.51212199999999,31.202153999999997
1045路,新金桥路金豫路,121.622876,31.260032
1045路,新金桥路唐陆路,121.62693999999999,31.263270000000002
1045路,新金桥路申江路,121.629954,31.265315
1045路,新金桥路冀桥路,121.63333200000001,31.266579999999998
1045路,新金桥路金穗路,121.640078,31.266679999999997
1045路,金海路金穗路,121.640491,31.270028999999997
1045路,金吉路榕桥路,121.63816000000001,31.272221000000002
1045路,金吉路秦桥路,121.638129,31.275118
1045路,陇桥路金吉路,121.639969,31.279252000000003
1052路,金桥路浦东大道(庆宁寺),121.576654,31.273165999999996
1052路,金桥路浦东大道,121.57803700000001,31.271521999999997
1052路,栖山路金桥路,121.579443,31.267738
1052路,栖山路友林路,121.57491999999999,31.265457
1052路,云山路栖山路,121.573577,31.263609000000002
1052路,云山路博山东路,121.576591,31.258816999999997
1052路,云山路张杨路,121.579277,31.254653
1052路,金杨路云山路,121.58263600000001,31.253577000000003
1052路,金杨路金口路,121.58648500000001,31.255402
1052路,枣庄路银山路,121.59094499999999,31.253639
1052路,红枫路蓝天路,121.59537900000001,31.250343
1052路,红枫路新金桥路,121.59724299999999,31.248969
1052路,明月路红枫路,121.601469,31.246206
1052路,明月路金桥路,121.60380900000001,31.248359000000004
1052路,金桥路锦绣东路,121.607551,31.244315000000004
1058路,新金桥路金豫路,121.62288400000001,31.260223
1058路,金豫路宁桥路,121.625593,31.257111
1058路,金豫路云桥路,121.62656299999999,31.254556
1058路,金豫路川桥路,121.627187,31.25248
1058路,金豫路桂桥路,121.627799,31.249209000000004
1058路,金葵路金豫路,121.628473,31.244515999999997
1058路,金葵路申江路,121.633026,31.24472
1058路,金葵路张东路,121.638093,31.244784999999997
1058路,张东路翠柏路,121.639278,31.238221000000003
1058路,浦东新区党校,121.63798,31.232461999999998
1058路,张东路龙东大道,121.63856399999999,31.228606
1058路,丹桂路金秋路,121.632649,31.221689
1058路,祖冲之路广兰路,121.627326,31.216859999999997
1055路,唐镇地铁站,121.66344,31.220995000000002
1055路,唐陆路唐镇路,121.661482,31.216651000000002
1055路,唐陆路创新路,121.66656,31.208343
1055路,南曹,121.66768700000002,31.20593
1055路,微捷路华夏东路,121.66966799999999,31.199609999999996
1055路,三灶浜,121.670878,31.192870000000003
1055路,乐乡,121.672048,31.187573999999998
1055路,仓库场,121.672271,31.18378
1055路,栏杆,121.672711,31.17962
1055路,界龙一路栏学路,121.67443100000001,31.175492
1055路,华家宅,121.683819,31.178952000000002
1055路,界龙村,121.68991799999999,31.18171
1050路,华夏西路云台路(东方医院南院),121.52146699999999,31.155081
1050路,东明路华夏西路,121.527253,31.155857
1050路,东明路永泰路,121.530464,31.151315000000004
1050路,永泰路环林东路,121.535575,31.149534000000003
1050路,秀沿西路杨高南路,121.544945,31.136302
1050路,秀沿西路康颂路,121.54218700000001,31.135946
1050路,秀沿西路,121.538104,31.136514000000002
1051路,康杉路临御路,121.564877,31.165626
1051路,御北路康杉路,121.56628799999999,31.164533000000002
1051路,御北路沪南路,121.569032,31.16512
1051路,御桥路御青路,121.575278,31.163976
1051路,御水路京浦路,121.58143799999999,31.162616999999997
1051路,御云路御秀路,121.584724,31.159789
1051路,御衡路御秀路,121.58906,31.159696999999998
1051路,御霞路御衡路,121.59082,31.159384000000003
1060路,三林渡口,121.472077,31.144489
1060路,石灰厂,121.473901,31.142773
1060路,沿江路外环路,121.48015,31.136836
1063路,东海农场,121.91334199999999,30.960452000000004
1063路,三三公路振东路,121.90710700000001,30.959945
1063路,三三公路塘下路,121.90306499999998,30.959837
1063路,三三公路两港大道,121.89791799999999,30.960565000000003
1063路,四灶村(招呼站),121.889564,30.977394
1063路,东大公路白龙港桥,121.88025800000001,30.978907
1063路,老芦公路东大公路,121.87326399999999,30.981035
1063路,老芦公路丽正路,121.87366399999999,30.984270000000002
1063路,老芦公路新鹏路,121.873897,30.986906
1063路,新欣路老芦公路,121.875721,30.990149
1063路,新欣路新府路,121.87922900000001,30.989259000000004
1062路,金石村委会,121.788321,30.962797
1062路,万金路团金路,121.78408999999999,30.967596999999998
1062路,万金路,121.77993500000001,30.969516
1062路,万金路川南奉公路,121.773651,30.972489000000003
1062路,大泥公路川南奉公路,121.771576,30.96988
1062路,黑木港桥,121.76583600000001,30.972237
1062路,大泥公路南团公路,121.756373,30.975694
1062路,永春东路南团公路,121.75323,30.976594
1062路,永春东路永春北路,121.74660800000001,30.978355999999998
1062路,大团镇,121.745476,30.974478
1067路,航头东地铁站,121.62393700000001,31.061604
1067路,鹤东10组,121.62259399999999,31.065258
1067路,鹤东18组,121.61549299999999,31.065305
1067路,鹤楼路呈祥港路,121.607289,31.064821000000002
1067路,鹤东23组,121.60076799999999,31.066109
1067路,鹤楼路沪南公路,121.59648899999999,31.065745
1067路,下沙,121.59565800000001,31.058101
1067路,航头卫生中心,121.600067,31.049931
1067路,大中窑,121.601266,31.046851
1067路,航头农工商大卖场,121.60265600000001,31.042064
1067路,航头路沪南公路,121.603024,31.039662
1067路,航头路(东方夏威夷),121.59968700000002,31.038919
1067路,航头路航鹤路(下客站),121.594057,31.037689
1068路,新场地铁站,121.655422,31.051371000000003
1068路,新场地铁站(上客站),121.655197,31.051665000000003
1068路,航三路康新公路,121.647598,31.050416
1068路,康新公路航三路,121.64606200000001,31.048985
1068路,新卫村,121.646776,31.045407
1068路,新北,121.64823999999999,31.038429999999998
1068路,新环北路康新公路,121.64580600000001,31.037191999999997
1068路,新环西路新环北路,121.644472,31.036171000000003
1068路,新环西路沪南公路,121.645398,31.033036
1068路,新场,121.64863100000001,31.033131
1068路,军民新村,121.650023,31.030586
1068路,工农新村,121.651133,31.026776
1068路,石笋中学,121.65188700000002,31.024269
1068路,新环南路新奉公路,121.64945300000001,31.020471
1068路,新环西路新环南路,121.646965,31.021228999999998
1068路,新环西路笋心路,121.64684299999999,31.023244000000002
1068路,笋心路新环西路,121.646161,31.026965999999998
1068路,果园村委,121.641997,31.025983
1068路,笋心路(果园新农庄),121.63866000000002,31.025467
1061路,书孝路洋溢村委,121.88597800000001,30.945187
1061路,怡发路书谐路,121.88655800000001,30.948097999999998
1061路,书谐路书院老村委,121.88061499999999,30.949835999999998
1061路,书谐路洋溢村19组,121.875948,30.950788
1061路,石北,121.872355,30.948574
1061路,洋溢港,121.87268300000001,30.94442
1061路,老芦公路新书路,121.873209,30.938481
1061路,老芦公路书塘路(书院),121.87352299999999,30.933931
1061路,临港护理院,121.872351,30.929071999999998
1061路,石家港路塘北19组,121.875171,30.926446000000002
1061路,石家港路塘北18组,121.87933400000001,30.924922
1061路,书文路塘北2组,121.880147,30.920445
1061路,塘北路塘北3组,121.883427,30.917563
1061路,塘北路塘北村,121.886222,30.915291999999997
1069路,野生动物园地铁站,121.706216,31.056293
1069路,航三路(施桥),121.71431899999999,31.055987
1069路,南六公路人民西路,121.721029,31.05371
1069路,南六公路(枫丹白露),121.721088,31.048752
1069路,薛家宅,121.723455,31.043164
1069路,沪南公路园中路,121.732649,31.044273999999998
1069路,大川公路沪南公路,121.741969,31.044421000000003
1069路,迎熏路听潮南路,121.745701,31.041849
1069路,听潮南路迎熏路,121.747381,31.039728999999998
1069路,听潮南路惠园路,121.747224,31.037353999999997
1069路,听潮南路汇成路,121.74709399999999,31.033971
1069路,听潮南路宣黄公路,121.746852,31.029073999999998
1073路,惠南东地铁站,121.799902,31.033313
1073路,海沈12组,121.794509,31.033877
1073路,观海路幸新路,121.789622,31.035315999999998
1073路,镇社区卫生服务中心,121.789622,31.037896000000003
1073路,上海长宁科技学院,121.789649,31.042734000000003
1073路,观海路沪南公路,121.789703,31.048632
1073路,观海路人民东路,121.78976100000001,31.054414
1073路,人民东路观海路,121.79099599999999,31.055431
1073路,学海路人民东路,121.792874,31.057244
1073路,拱极东路曲幽路,121.802322,31.059416
1073路,盐大路拱极东路,121.80779299999999,31.06046
1073路,盐大路滴翠路,121.807653,31.064926
1073路,塘路村10组,121.80521,31.068015999999997
1073路,塘路村7组,121.802057,31.067946000000003
1073路,塘路村委,121.79701599999999,31.067835
1066路,瑞和路瑞浦路,121.59501100000001,31.092278000000004
1066路,瑞浦路瑞安路,121.59281999999999,31.095962
1066路,瑞阳路瑞安路,121.596318,31.09517
1066路,瑞和路周东路,121.597652,31.094068
1066路,周东南路,121.598703,31.090519
1066路,鹤沙路航瑞路,121.597167,31.08757
1066路,鹤驰路鹤沙路,121.59605800000001,31.085659999999997
1066路,鹤驰路鹤韵路,121.60083700000001,31.085041999999998
1066路,鹤恒路鹤沙路,121.60428600000002,31.086904999999998
1066路,鹤雷路鹤永路,121.607445,31.082427000000003
1066路,鹤沙航城地铁站,121.615773,31.082960999999997
1075路,书院地铁站,121.856407,30.965144
1075路,老芦公路临港大道,121.87176399999998,30.959465
1075路,棉场,121.87161499999999,30.966448
1075路,五号沟桥,121.872235,30.971964
1075路,四灶港,121.87271100000001,30.976295
1075路,老芦公路东大公路,121.87326399999999,30.981035
1075路,首善街船山街,121.878541,30.981759000000004
1075路,石潭街丽正路,121.879878,30.983354
1075路,丽正路船山街,121.87636699999999,30.98494
1075路,老芦公路新鹏路,121.873884,30.986766999999997
1075路,新港,121.874218,30.991055
1070路,听潮路拱乐路(民乐大居),121.748071,31.068063000000002
1070路,拱晨路听潮路,121.74766399999999,31.070957
1070路,听悦路拱晨路,121.745053,31.06943
1070路,拱川路大川公路,121.74306299999999,31.068777
1070路,大川公路拱乐路,121.741808,31.065597999999998
1070路,拱为路大川公路,121.743525,31.062579
1070路,听悦路拱极路,121.74521000000001,31.060610999999998
1070路,听潮路拱极路,121.74861200000001,31.057195
1070路,听潮路人民西路,121.74870200000001,31.052934000000004
1070路,西门路听潮路,121.750229,31.052265000000002
1070路,西门路城西路,121.754873,31.052242
1070路,西门大街城基路,121.758071,31.052269
1070路,西门大街南北大街,121.761478,31.052277
1070路,北门大街西门大街,121.76198600000001,31.053440999999996
1070路,人民东路新华路,121.762983,31.054384999999996
1070路,人民东路三八路,121.764923,31.054621
1070路,人民东路梅花路,121.768202,31.055034999999997
1070路,南祝路人民东路,121.76936699999999,31.05583
1070路,惠南地铁站,121.76871399999999,31.059748
1079路,镇社区卫生服务中心,121.78953999999999,31.037967
1079路,幸新路观海路,121.79094199999999,31.03432
1079路,海沈12组,121.794804,31.03384
1079路,惠南东地铁站,121.799502,31.033844000000002
1079路,海沈村村委,121.805252,31.032996999999998
1079路,海沈村9组,121.807354,31.036679
1079路,远联路园东路,121.80728799999999,31.039246999999996
1079路,远联路中心西路,121.80876599999999,31.043204
1079路,远东村委,121.80996,31.046112
1078路,临港大道地铁站,121.919366,30.929216999999998
1078路,上海鲜花港,121.91226499999999,30.953583000000002
1078路,东海老年护理院,121.91136200000001,30.957971999999998
1078路,滨果公路三三公路,121.91096200000001,30.959571
1078路,东海农场,121.91341499999999,30.960446
1082路,拱乐路红光村委,121.780106,31.069567
1082路,拱乐路靖海路,121.77789399999999,31.069445
1082路,拱乐路南祝路,121.77407600000001,31.069264
1082路,南祝路拱乐路,121.772062,31.067518
1082路,南祝路拱北路,121.77101499999999,31.063462
1082路,拱极路南祝路,121.771302,31.059568
1082路,靖海路拱极路,121.77508999999999,31.058209
1082路,靖海路人民东路,121.774799,31.054377000000002
1082路,靖海路沪南公路,121.774672,31.048553000000002
1082路,沪南公路南祝路,121.768652,31.047781
1082路,英雄路沪南公路(南汇电大),121.766474,31.045228
1082路,英雄路福缘路,121.766227,31.042885
1082路,福缘路南门路,121.76334299999999,31.042525
1082路,南门路英墩路,121.761725,31.041321000000003
1082路,英墩路英雄村12组,121.761141,31.039516
1082路,英墩路英雄村村委,121.75996799999999,31.033210999999998
1082路,英墩路宣黄公路,121.75925900000001,31.029435999999997
1081路,周园路瑞建路,121.603121,31.103623
1081路,周祝公路周园路,121.601428,31.106828999999998
1081路,周东南路瑞建路,121.59715700000001,31.101306
1081路,沈梅东路康沈路,121.593047,31.099053
1081路,瑞浦路瑞意路,121.591453,31.101496
1081路,瑞浦路瑞阳路,121.591174,31.104626
1081路,周祝公路康沈路,121.591879,31.105591999999998
1081路,周星路周祝公路,121.584397,31.107583
1081路,周星路繁荣路,121.583777,31.109964
1081路,横桥路周康路,121.581333,31.113821
1081路,沪南公路横桥路,121.575216,31.115958000000003
1081路,年家浜路周康路,121.575526,31.119899
1081路,周康路年家浜路,121.57790200000001,31.119453999999998
1072路,惠南东地铁站,121.799872,31.033440999999996
1072路,海沈12组,121.79453999999998,31.033868
1072路,观海路幸新路,121.78953200000001,31.033664
1072路,黄路中学,121.789096,31.030469
1072路,振兴路为民路,121.78638799999999,31.03084
1072路,川南奉公路宣黄公路,121.78233200000001,31.029424
1072路,宣黄公路川南奉公路,121.77590900000001,31.028917
1072路,宣黄公路南团公路,121.768449,31.029258000000002
1072路,宣黄公路英雄村8组,121.76248400000001,31.029548
1072路,宣黄公路南园路,121.74991200000001,31.030247999999997
1072路,听潮南路宣黄公路,121.746854,31.029121000000004
1084路,孙建路孙耀路,121.643134,31.187534999999997
1084路,高木桥路孙耀路,121.64300800000001,31.189682
1084路,高木桥路孙桥路,121.6378,31.188834000000003
1084路,孙桥路高木桥路,121.63734199999999,31.187374
1084路,殷北路孙桥路,121.63643700000002,31.1845
1084路,孙农路军民公路,121.63257,31.182013
1084路,韩堂东风,121.62540200000001,31.178525
1084路,陶家宅,121.621932,31.176567
1084路,韩堂卫生院,121.62023799999999,31.173174
1084路,韩钱路军民公路,121.621541,31.166778000000004
1084路,韩堂诸家宅,121.614377,31.163325
1084路,韩堂曹家宅,121.61259199999999,31.162234
1084路,钱堂周家宅,121.607155,31.161228
1084路,钱堂孙家宅,121.602461,31.160664
1084路,钱堂新立队,121.600103,31.16246
1085路,康新公路周邓公路,121.627051,31.121395
1085路,康新公路望江南路,121.630222,31.116452000000002
1085路,康新公路周祝公路,121.634974,31.107335
1085路,紫萍路芙蓉花路,121.632975,31.097588000000002
1085路,芙蓉花路蓝靛路,121.630779,31.098531
1085路,芙蓉花路琥珀路,121.62723100000001,31.103521
1085路,芙蓉花路当归路,121.62501200000001,31.106586
1085路,广丹路天雄路,121.61936899999999,31.110985
1085路,周浦东站,121.613855,31.116151000000002
1077路,临港大道地铁站,121.919249,30.929031
1077路,沪城环路杞青路,121.908496,30.9244
1077路,沪城环路花柏路,121.90359099999999,30.910271999999996
1077路,沪城环路橄榄路,121.906843,30.894776
1077路,上元路沪城环路(共享区)(下客站),121.909691,30.888572999999997
112路区间,人民广场(武胜路),121.48069199999999,31.233283
112路区间,上海电视台,121.471601,31.237029999999997
112路区间,北京西路泰兴路,121.465654,31.238049
112路区间,江宁路康定路,121.458621,31.241206
